Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-005	914-915	2	γένεθλον	relation	ExD	ExD_AP
0085-005	914-915	2	γένεθλον	head	10	3
0085-005	914-915	7	,	head	2	3
0085-005	914-915	3	,	head	0	10
0085-005	914-915	3	,	relation	AuxX	APOS
0085-005	914-915	6	φύλαξ	relation	APOS	ExD_AP
0085-005	916	2	γὰρ	postag	d--------	g--------
0085-005	916	1	μακρὰν	relation	ADV	AtvV
0085-005	916-917	10	γέρας	relation	APOS	SBJ_AP
0085-005	916-917	10	γέρας	head	3	4
0085-005	916-917	3	αἰνεῖν	relation	SBJ	SBJ_AP
0085-005	916-917	3	αἰνεῖν	head	9	4
0085-005	916-917	4	,	relation	AuxX	APOS
0085-005	916-917	4	,	head	0	9
0085-005	916-917	6	ἄλλων	postag	p-p---mg-	a-p---mg-
0085-005	918-922	11	δὲ	postag	b--------	g--------
0085-005	918-922	3	μὴ	postag	d--------	c--------
0085-005	918-922	18	ἐμοί	postag	p1s---cd-	a-p---mn-
0085-005	918-922	20	μη	postag	d--------	g--------
0085-005	918-922	21	δ’	postag	b--------	g--------
0085-005	918-922	23	στρώσασ’	lemma	στόρνυμι	στρώννυμι
0085-005	918-922	1	καὶ	postag	d--------	c--------
0085-005	918-922	2	τἄλλα	postag	p-p---na-	a-p---na-
0085-005	918-922	7	ἐμὲ	postag	p1s---ca-	p-s---ma-
0085-005	918-922	10	μη	postag	d--------	g--------
0085-005	918-922	18	ἐμοί	lemma	ἐγώ	ἐμός
0085-005	922	5	χρεών	postag	v-sppamn-	x--------
0085-005	922	2	τοι	postag	d--------	g--------
0085-005	923-924	8	ἐμοὶ	postag	p1s---cd-	p-s---md-
0085-005	923-924	14	[0]	lemma	_	/
0085-005	923-924	14	[0]	relation	PRED	PRED_CO
0085-005	923-924	14	[0]	head	0	3
0085-005	923-924	3	δὲ	postag	b--------	g--------
0085-005	923-924	3	δὲ	relation	AuxY	COORD
0085-005	923-924	9	μὲν	relation	AuxY	AuxZ
0085-005	923-924	10	οὐδαμῶς	relation	ADV	AuxZ
0085-005	923-924	3	δὲ	head	14	0
0085-005	923-924	9	μὲν	postag	d--------	g--------
0085-005	925	9	ἐμέ	postag	p1s---ca-	p-s---ma-
0085-005	925	5	μὴ	postag	d--------	c--------
0085-005	926-927	4	καὶ	postag	b--------	c--------
0085-005	926-927	3	τε	postag	b--------	g--------
0085-005	927-928	10	[0]	lemma	_	/
0085-005	927-928	10	[0]	relation	PRED	PRED_CO
0085-005	927-928	1	καὶ	postag	d--------	c--------
0085-005	927-928	1	καὶ	relation	AuxY	COORD
0085-005	927-928	1	καὶ	head	10	0
0085-005	927-928	3	μὴ	postag	d--------	c--------
0085-005	927-928	7	μέγιστον	postag	a-s---nns	a-s---nn-
0085-005	927-928	10	[0]	head	0	1
0085-005	928-929	3	χρὴ	head	0	2
0085-005	928-929	2	δὲ	postag	d--------	g--------
0085-005	928-929	2	δὲ	relation	AuxY	COORD
0085-005	928-929	2	δὲ	head	3	0
0085-005	928-929	3	χρὴ	relation	PRED	PRED_CO
0085-005	930	11	[0]	lemma	_	/
0085-005	930	3	δ’	postag	b--------	g--------
0085-005	930	11	[0]	head	0	3
0085-005	930	9	ἐγώ	postag	p1s---cn-	p-s---mn-
0085-005	930	6	ἄν	postag	d--------	g--------
0085-005	930	3	δ’	head	11	0
0085-005	930	3	δ’	relation	AuxY	COORD
0085-005	930	11	[0]	relation	PRED	PRED_CO
0085-005	931	5	μὴ	postag	d--------	c--------
0085-005	931	8	ἐμοί	postag	p1s---cd-	p-s---fd-
0085-005	931	1	καὶ	postag	d--------	c--------
0085-005	931	2	μὴν	postag	d--------	g--------
0085-005	931	2	μὴν	head	4	1
0085-005	931	4	εἰπὲ	lemma	λέγω	εἶπον
0085-005	932	4	μὴ	postag	d--------	c--------
0085-005	932	2	μὲν	postag	d--------	g--------
0085-005	932	5	διαφθεροῦντ’	relation	ADV	ATV
0085-005	932	6	ἐμέ	postag	p1s---ca-	p-s---ma-
0085-005	933	4	ἂν	postag	d--------	g--------
0085-005	934	11	[0]	lemma	_	/
0085-005	934	8	ἐξεῖπον	lemma	ἐκλέγω	ἐξεῖπον
0085-005	934	5	γ’	relation	AuxZ	AuxY
0085-005	934	5	γ’	postag	d--------	g--------
0085-005	934	2	τις	postag	p-s---cn-	p-s---mn-
0085-005	935	4	δοκεῖ	head	0	2
0085-005	935	4	δοκεῖ	relation	PRED	PRED_CO
0085-005	935	2	δ’	postag	d--------	g--------
0085-005	935	3	ἂν	postag	d--------	g--------
0085-005	935	2	δ’	head	4	0
0085-005	935	5	σοι	postag	p2s---cd-	p-s----d-
0085-005	935	2	δ’	relation	AuxY	COORD
0085-005	935	12	[0]	lemma	_	/
0085-005	936	5	μοι	postag	p1s---cd-	p-s---md-
0085-005	936	4	κάρτα	relation	ADV	AuxY
0085-005	936	3	ἂν	postag	d--------	g--------
0085-005	937	1	μή	postag	d--------	c--------
0085-005	937	2	νυν	lemma	νυν	νῦν
0085-005	938	2	γε	head	1	3
0085-005	938	2	γε	postag	d--------	g--------
0085-005	938	3	μέντοι	postag	d--------	g--------
0085-005	939	2	δ’	postag	d--------	g--------
0085-005	939	4	γ’	head	3	2
0085-005	939	4	γ’	postag	d--------	g--------
0085-005	941	4	γε	head	3	2
0085-005	941	5	καὶ	postag	d--------	c--------
0085-005	941	2	δ’	postag	d--------	g--------
0085-005	941	4	γε	postag	d--------	g--------
0085-005	942	3	σὺ	postag	p2s---cn-	p-s----n-
0085-005	942	2	καὶ	postag	b--------	c--------
0085-005	942	1	ἦ	head	7	2
0085-005	943	4	γ’	head	3	2
0085-005	943	2	μέντοι	postag	d--------	g--------
0085-005	943	4	γ’	postag	d--------	g--------
0085-005	943	5	ἑκὼν	relation	ADV	AtvV
0085-005	944-945	9	ἀρβύλας	relation	OBJ	OBJ_AP
0085-005	944-945	12	,	relation	AuxX	APOS
0085-005	944-945	12	,	head	0	10
0085-005	944-945	14	ἔμβασιν	relation	APOS	OBJ_AP
0085-005	944-945	14	ἔμβασιν	head	9	12
0085-005	944-945	4	σοι	postag	p2s---cd-	p-s----d-	y
0085-005	944-945	5	ταῦθ’	postag	p-p---nn-	a-p---nn-
0085-005	944-945	7	ὑπαί	postag	d--------	r--------
0085-005	944-945	9	ἀρβύλας	head	10	12
0085-005	944-945	8	τις	postag	p-s---cn-	p-s---mn-
0085-005	946-947	8	τις	postag	p-s---cn-	p-s---mn-
0085-005	946-947	11	βάλοι	relation	PRED	PRED_CO
0085-005	946-947	11	βάλοι	head	0	1
0085-005	946-947	7	μή	postag	d--------	c--------	y
0085-005	946-947	1	καὶ	head	11	0
0085-005	946-947	1	καὶ	relation	AuxY	COORD
0085-005	946-947	1	καὶ	postag	d--------	c--------
0085-005	946-947	3	μ’	postag	p1s---ca-	p-s---ma-
0085-005	948-949	9	θ’	postag	b--------	g--------
0085-005	948-949	12	[0]	lemma	_	/
0085-005	948-949	2	γὰρ	postag	d--------	g--------
0085-005	950	1	τούτων	postag	p-p---ng-	a-p---ng-
0085-005	950	2	μὲν	postag	d--------	g--------
0085-005	950	5	[0]	lemma	_	/
0085-005	950-951	2	ξένην	postag	a-s---fa-	n-s---fa-
0085-005	950-951	2	ξένην	lemma	n-s---fg-	ξένη
0085-005	950-951	3	δὲ	postag	b--------	g--------
0085-005	953	3	οὐδεὶς	postag	p-s---mn-	a-s---m--
0085-005	953	2	γὰρ	postag	d--------	g--------
0085-005	953	1	ἑκὼν	relation	ADV	ATV
0085-005	953	5	χρῆται	lemma	χράω	χράομαι
0085-005	954-955	6	ἄνθος	head	1	7
0085-005	954-955	7	,	relation	AuxX	APOS
0085-005	954-955	7	,	head	0	1
0085-005	954-955	9	δώρημ’	relation	APOS	ATV_AP
0085-005	954-955	9	δώρημ’	head	6	7
0085-005	954-955	10	,	head	6	7
0085-005	954-955	2	δὲ	relation	AuxY	COORD
0085-005	954-955	12	ξυνέσπετο	relation	PRED	PRED_CO
0085-005	954-955	12	ξυνέσπετο	head	0	2
0085-005	954-955	1	αὕτη	postag	p-s---fn-	a-s---fn-
0085-005	954-955	2	δὲ	postag	d--------	g--------
0085-005	954-955	2	δὲ	head	12	0
0085-005	954-955	6	ἄνθος	relation	ADV	ATV_AP
0085-005	954-955	11	ἐμοὶ	postag	p1s---cd-	p-s---md-
0085-005	956-957	8	εἶμ’	lemma	ἔρχομαι	εἶμι
0085-005	956-957	4	σοῦ	postag	p2s---cg-	p-s----g-
0085-005	956-957	2	δ’	postag	d--------	g--------
0085-005	958	5	δέ	postag	b--------	g--------
0085-005	958	7	κατασβέσει	relation	ExD	PRED_PA
0085-005	958	4	τίς	postag	p-s---cn-	p-s---mn-
0085-005	959-960	9	βαφάς	relation	APOS	OBJ_AP
0085-005	959-960	5	κηκῖδα	head	1	7
0085-005	959-960	11	[0]	lemma	_	/
0085-005	959-960	12	[1]	lemma	_	/
0085-005	959-960	5	κηκῖδα	relation	OBJ	OBJ_AP
0085-005	959-960	7	,	relation	AuxX	APOS
0085-005	959-960	7	,	head	0	1
0085-005	959-960	9	βαφάς	head	5	7
0085-005	961-962	3	ὑπάρχει	head	0	2
0085-005	961-962	3	ὑπάρχει	relation	PRED	PRED_CO
0085-005	961-962	2	δ’	head	3	0
0085-005	961-962	2	δ’	relation	AuxY	COORD
0085-005	961-962	2	δ’	postag	d--------	g--------
0085-005	962	2	δ’	relation	AuxY	COORD
0085-005	962	2	δ’	head	4	0
0085-005	962	4	ἐπίσταται	relation	PRED	PRED_CO
0085-005	962	4	ἐπίσταται	head	0	2
0085-005	962	2	δ’	postag	d--------	g--------
0085-005	963-965	5	ἂν	postag	d--------	g--------
0085-005	963-965	5	ἂν	relation	AuxY	AuxZ
0085-005	963-965	6	ηὐξάμην	relation	PRED	PRED_CO
0085-005	963-965	6	ηὐξάμην	head	0	3
0085-005	963-965	3	δ’	postag	b--------	g--------
0085-005	963-965	3	δ’	relation	AuxY	COORD
0085-005	963-965	3	δ’	head	6	0
0085-005	966-967	2	γὰρ	postag	d--------	g--------
0085-005	966-967	5	ἵκετ’	postag	v3saim---	v3sai----
0085-005	968-969	2	σοῦ	postag	p2s---cg-	p-s----g-
0085-005	968-969	12	μολόν	relation	ADV	ATV
0085-005	968-969	8	μὲν	postag	d--------	g--------
0085-005	968-969	1	καὶ	postag	d--------	c--------
0085-005	970-972	15	πέλει	relation	PRED	PRED_CO
0085-005	970-972	15	πέλει	head	0	2
0085-005	970-972	2	δὲ	head	15	0
0085-005	970-972	2	δὲ	relation	AuxY	COORD
0085-005	970-972	2	δὲ	postag	d--------	g--------
0085-005	970-972	3	τεύχῃ	relation	ADV	ATR
0085-005	970-972	11	ἤδη	relation	ADV	AuxZ
0085-005	973	1	Ζεῦ	relation	MWE	AuxY
0085-005	974	3	τοι	postag	d--------	g--------
0085-005	974	5	τῶν	postag	l-p---ng-	p-p---ng-
0085-005	974	6	περ	lemma	περ	πέρ
0085-005	974	6	περ	postag	d--------	g--------
0085-005	974	7	ἂν	postag	d--------	g--------
0085-005	974	2	δέ	head	1	0
0085-005	974	1	μέλοι	head	0	2
0085-005	974	1	μέλοι	relation	PRED	PRED_CO
0085-005	974	4	σοὶ	lemma	σύ	σός
0085-005	974	2	δέ	postag	d--------	g--------
0085-005	974	4	σοὶ	postag	p2s---cd-	a-p---mn-
0085-005	974	2	δέ	relation	AuxY	COORD
0085-005	988-989	2	δ’	postag	d--------	g--------
0085-005	988-989	2	δ’	head	1	0
0085-005	988-989	1	πεύθομαι	head	0	2
0085-005	988-989	1	πεύθομαι	relation	PRED	PRED_CO
0085-005	988-989	1	πεύθομαι	lemma	πυνθάνομαι	πεύθομαι
0085-005	988-989	2	δ’	relation	AuxY	COORD
0085-005	990-993	2	δ’	postag	d--------	g--------
0085-005	990-993	2	δ’	relation	AuxY	COORD
0085-005	990-993	5	ὅμως	postag	d--------	c--------
0085-005	990-993	6	ὑμνῳδεῖ	relation	PRED	PRED_CO
0085-005	990-993	6	ὑμνῳδεῖ	head	0	2
0085-005	990-993	9	αὐτοδίδακτος	relation	ADV	ATV
0085-005	990-993	2	δ’	head	6	0
0085-005	998-1000	10	μὴ	postag	d--------	c--------
0085-005	998-1000	6	ψύθη	relation	ADV	AtvV
0085-005	998-1000	1	εὔχομαι	relation	PRED	PRED_CO
0085-005	998-1000	1	εὔχομαι	head	0	2
0085-005	998-1000	2	δ’	postag	d--------	g--------
0085-005	998-1000	2	δ’	relation	AuxY	COORD
0085-005	998-1000	2	δ’	head	1	0
0085-005	1001-1002	2	γέ	postag	d--------	g--------
0085-005	1001-1002	2	γέ	relation	AuxZ	AuxY
0085-005	1001-1002	3	τοι	postag	d--------	g--------
0085-005	1001-1002	3	τοι	relation	AuxY	AuxZ
0085-005	1001-1002	10	[0]	lemma	_	/
0085-005	1001-1002	1	μάλα	relation	ADV	AuxZ
0085-005	1002-1003	2	γάρ	postag	d--------	g--------
0085-005	1002-1003	3	γείτων	postag	a-s---mn-	n-s---mn-
0085-005	1005-1007	1	καὶ	head	5	0
0085-005	1005-1007	5	ἔπαισεν	head	0	1
0085-005	1005-1007	1	καὶ	postag	d--------	c--------
0085-005	1005-1007	1	καὶ	relation	AuxY	COORD
0085-005	1008-1013	1	καὶ	relation	AuxY	COORD
0085-005	1008-1013	22	δ’	head	0	1
0085-005	1008-1013	22	δ’	postag	b--------	g--------
0085-005	1008-1013	3	μέν	postag	d--------	g--------
0085-005	1008-1013	1	καὶ	head	22	0
0085-005	1008-1013	1	καὶ	postag	d--------	c--------
0085-005	1017-1021	2	δ’	postag	d--------	g--------
0085-005	1017-1021	6	ἅπαξ	relation	ADV	AuxY
0085-005	1017-1021	7	θανάσιμον	relation	ADV	AtvV
0085-005	1017-1021	12	τίς	postag	p-s---cn-	p-s---mn-
0085-005	1017-1021	13	ἂν	postag	d--------	g--------
0085-005	1022-1024	1	οὐ	postag	d--------	g--------
0085-005	1022-1024	2	δὲ	postag	d--------	g--------
0085-005	1022-1024	2	δὲ	relation	AuxY	AuxZ
0085-005	1025-1029	2	δὲ	head	19	0
0085-005	1025-1029	17	ἂν	postag	d--------	g--------
0085-005	1025-1029	19	ἐξέχει	relation	PRED	PRED_CO
0085-005	1025-1029	19	ἐξέχει	head	0	2
0085-005	1025-1029	2	δὲ	postag	d--------	g--------
0085-005	1025-1029	11	πλέον	lemma	πολύς	πλέος	y
0085-005	1025-1029	11	πλέον	postag	a-s---nnc	a-s---nn-	y
0085-005	1025-1029	2	δὲ	relation	AuxY	COORD
0085-005	1025-1029	3	μὴ	postag	d--------	c--------
0085-005	1035-1038	25	πέλας	postag	r--------	d--------
0085-005	1035-1038	10	σ’	postag	p2s---ca-	p-s----a-
0085-005	1035-1038	3	καὶ	postag	d--------	c--------
0085-005	1035-1038	4	σύ	postag	p2s---cn-	p-s----n-
0085-005	1035-1038	4	σύ	relation	SBJ	ExD
0085-005	1035-1038	7	λέγω	relation	ExD	PRED_PA
0085-005	1039	6	δ’	postag	b--------	g--------
0085-005	1039	5	μη	postag	d--------	g--------
0085-005	1040-1041	1	καὶ	postag	d--------	c--------
0085-005	1040-1041	2	παῖδα	postag	n-s---ca-	n-s---ma-
0085-005	1040-1041	3	γάρ	postag	d--------	g--------
0085-005	1040-1041	4	τοί	postag	d--------	g--------
0085-005	1040-1041	7	ποτὲ	postag	d--------	g--------
0085-005	1042-1043	14	[0]	lemma	_	/
0085-005	1042-1043	2	δ’	postag	d--------	g--------
0085-005	1042-1043	3	οὖν	postag	d--------	g--------
0085-005	1042-1043	3	οὖν	relation	AuxY	AuxZ
0085-005	1042-1043	3	οὖν	head	14	2
0085-005	1044-1045	12	καὶ	postag	b--------	c--------
0085-005	1044-1045	16	[0]	lemma	_	/
0085-005	1044-1045	9	τε	postag	b--------	g--------
0085-005	1044-1045	2	δ’	postag	d--------	g--------
0085-005	1046	5	περ	postag	d--------	g--------
0085-005	1046	4	οἷά	postag	p-p---nn-	a-p---nn-
0085-005	1046	3	ἡμῶν	postag	p1p---cg-	a-p---mg-
0085-005	1046	3	ἡμῶν	lemma	ἐγώ	ἡμός	y
0085-005	1046	5	περ	lemma	περ	πέρ
0085-005	1047	1	σοί	postag	p2s---cd-	p-s----d-
0085-005	1047	2	τοι	postag	d--------	g--------
0085-005	1047	2	τοι	relation	AuxY	AuxZ
0085-005	1047	3	λέγουσα	relation	ADV	AtvV
0085-005	1048-1049	3	ἂν	postag	d--------	g--------
0085-005	1048-1049	1	ἐντός	postag	r--------	d--------
0085-005	1048-1049	4	οὖσα	postag	v-sppafn-	n-p---na-	y
0085-005	1048-1049	7	πείθοι’	relation	PRED	PRED_CO
0085-005	1048-1049	7	πείθοι’	head	0	2
0085-005	1048-1049	8	ἄν	postag	d--------	g--------
0085-005	1048-1049	2	δ’	postag	d--------	g--------
0085-005	1048-1049	2	δ’	relation	AuxY	COORD
0085-005	1048-1049	2	δ’	head	7	0
0085-005	1048-1049	4	οὖσα	lemma	εἰμί	οὖσον	y
0085-005	1049	2	δ’	postag	d--------	g--------
0085-005	1050-1052	10	κεκτημένη	lemma	κτάομαι	κτέομαι
0085-005	1050-1052	4	μὴ	postag	d--------	c--------	START HERE
0085-005	1055-1056	6	πάρα	lemma	πάρειμι	παρά
0085-005	1055-1056	6	πάρα	postag	v3ppia---	r--------
0085-005	1055-1056	4	ἐμοὶ	postag	p1s---cd-	p-s---fd-
0085-005	1056-1058	13	ὡς	postag	c--------	d--------
0085-005	1056-1058	13	ὡς	lemma	ὡς	ὥς
0085-005	1056-1058	3	γὰρ	postag	d--------	g--------
0085-005	1056-1058	2	μὲν	postag	d--------	g--------
0085-005	1059	1	σὺ	relation	SBJ	ExD
0085-005	1059	1	σὺ	postag	p2s---cn-	p-s----n-
0085-005	1059	2	δ’	postag	d--------	g--------
0085-005	1059	10	τίθει	postag	v3spma---	v3siia---
0085-005	1059	8	μὴ	postag	d--------	c--------
0085-005	1060-1061	10	δ’	postag	b--------	g--------
0085-005	1060-1061	9	σὺ	relation	SBJ	ExD
0085-005	1060-1061	9	σὺ	postag	p2s---cn-	p-s----n-
0085-005	1060-1061	5	μὴ	postag	d--------	c--------
0085-005	1060-1061	2	δ’	postag	d--------	g--------
0085-005	1062-1063	4	ξένη	postag	a-s---fn-	n-s---fn-
0085-005	1062-1063	4	ξένη	lemma	ξένος	ξένη
0085-005	1063	2	δὲ	postag	d--------	g--------
0085-005	1063	7	[0]	head	0	2
0085-005	1063	2	δὲ	relation	AuxY	COORD
0085-005	1063	2	δὲ	head	7	0
0085-005	1063	4	ὡς	lemma	ὡς	ὥς
0085-005	1063	7	[0]	lemma	_	/
0085-005	1063	7	[0]	relation	PRED	PRED_CO
0085-005	1064-1067	11	μὲν	postag	d--------	g--------
0085-005	1064-1067	17	δ’	postag	b--------	g--------
0085-005	1064-1067	22	πρὶν	postag	c--------	d--------
0085-005	1064-1067	23	αἱματηρὸν	relation	ADV	ATV
0085-005	1064-1067	24	ἐξαφρίζεσθαι	lemma	ἐξαφρίζω	ἐξαφρίζομαι	y
0085-005	1064-1067	10	λιποῦσα	relation	ADV	ATV
0085-005	1064-1067	4	καὶ	postag	b--------	c--------
0085-005	1064-1067	3	γε	relation	AuxZ	AuxY
0085-005	1064-1067	3	γε	postag	d--------	g--------
0085-005	1068	2	μὴν	postag	d--------	g--------
0085-005	1068	3	πλέω	lemma	πολύς	πλείων
0085-005	1069	5	γάρ	postag	d--------	g--------
0085-005	1069	1	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-005	1069	2	δ’	postag	d--------	g--------
0085-005	1069	4	ἐποικτίρω	relation	ExD	PRED_PA
0085-005	1070-1071	1	ἴθ’	lemma	ἔρχομαι	εἶμι
0085-005	1070-1071	14	ζυγόν	lemma	ζυγόν	ζυγός
0085-005	1070-1071	14	ζυγόν	postag	n-s---na-	n-s---ma-
0085-005	1070-1071	1	ἴθ’	relation	ExD	AuxY
0085-005	1072	5	[0]	lemma	_	/
0085-005	1073	4	[0]	lemma	_	/
0085-005	1073	1	Ὦπολλον	relation	MWE	AuxY
0085-005	1074	2	ταῦτ’	postag	p-p---na-	a-p---na-
0085-005	1075	3	τοιοῦτος	postag	p-s---mn-	a-s---mn-
0085-005	1075	8	[0]	lemma	_	/
0085-005	1075	2	γὰρ	postag	d--------	g--------
0085-005	1075	4	ὥστε	postag	c--------	d--------
0085-005	1076	5	[0]	lemma	_	/
0085-005	1077	4	[0]	lemma	_	/
0085-005	1077	1	Ὦπολλον	relation	MWE	AuxY
0085-005	1078-1079	2	δ’	postag	d--------	g--------
0085-005	1078-1079	8	οὐδὲν	relation	ADV	AuxZ
0085-005	1078-1079	12	παραστατεῖν	relation	SBJ	OBJ
0085-005	1078-1079	1	ἡ	postag	l-s---fn-	p-s---fn-
0085-005	1078-1079	8	οὐδὲν	postag	p-s---na-	a-s---na-
0085-005	1080-1081	5	ἀπόλλων	lemma	Ἀπόλλων	ἀπόλλων	y
0085-005	1080-1081	8	[0]	lemma	_	/
0085-005	1080-1081	1	Ἄπολλον	relation	MWE	AuxY
0085-005	1082	2	γὰρ	postag	d--------	g--------
0085-005	1083	5	αὑτῆς	postag	p-s---fg-	a-s---fg-
0085-005	1084	7	φρενί	postag	n-s---fd-	a-s---fd-
0085-005	1084	5	περ	lemma	περ	πέρ
0085-005	1084	5	περ	postag	d--------	g--------
0085-005	1085-1086	1	Ἄπολλον	relation	MWE	AuxY
0085-005	1085-1086	8	[0]	lemma	_	/
0085-005	1085-1086	5	ἀπόλλων	lemma	Ἀπόλλων	ἀπόλλων
0085-005	1087	3	ποτ’	relation	ADV	AuxZ
0085-005	1087	5	με	postag	p1s---ca-	p-s---fa-
0085-005	1087	3	ποτ’	postag	d--------	g--------
0085-005	1087	5	[0]	lemma	_	/
0085-005	1088	2	τὴν	postag	l-s---fa-	p-s---fa-
0085-005	1088	5	[0]	lemma	_	/
0085-005	1088-1089	9	σοι	postag	p2s---cd-	p-s----d-
0085-005	1088-1089	2	σὺ	postag	p2s---cn-	p-s----n-	y
0085-005	1088-1089	3	μὴ	postag	d--------	g--------
0085-005	1088-1089	7	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-005	1089	4	ἐρεῖς	lemma	λέγω	ἐρῶ
0085-005	1089	1	καὶ	head	4	0
0085-005	1089	4	ἐρεῖς	head	0	1
0085-005	1089	1	καὶ	postag	d--------	c--------
0085-005	1089	1	καὶ	relation	AuxY	COORD
0085-005	1089	4	ἐρεῖς	relation	PRED	PRED_CO
0085-005	1090-1092	3	οὖν	postag	d--------	g--------
0085-005	1090-1092	2	μὲν	relation	AuxY	AuxZ
0085-005	1090-1092	10	,	relation	AuxX	APOS
0085-005	1090-1092	10	,	head	0	16
0085-005	1090-1092	11	ἀνδροσφαγεῖον	relation	OBJ_CO	OBJ_AP_CO
0085-005	1090-1092	12	καὶ	postag	b--------	c--------
0085-005	1090-1092	12	καὶ	head	16	10
0085-005	1090-1092	13	πεδορραντήριον	relation	OBJ_CO	OBJ_AP_CO
0085-005	1090-1092	15	[0]	lemma	_	/
0085-005	1090-1092	15	[0]	relation	APOS	OBJ_AP
0085-005	1090-1092	15	[0]	head	12	10
0085-005	1090-1092	16	[1]	lemma	_	/
0085-005	1090-1092	2	μὲν	postag	d--------	g--------
0085-005	1090-1092	3	οὖν	relation	AuxY	AuxZ
0085-005	1090-1092	2	μὲν	head	15	1
0085-005	1090-1092	3	οὖν	head	15	2
0085-005	1093-1094	10	δ’	postag	b--------	g--------
0085-005	1093-1094	4	ξένη	postag	a-s---fn-	n-s---fn-
0085-005	1093-1094	4	ξένη	lemma	ξένος	ξένη	y
0085-005	1095	2	γὰρ	postag	d--------	g--------
0085-005	1096-1097	7	τε	postag	b--------	g--------
0085-005	1096-1097	13	[0]	lemma	_	/
0085-005	1098-1099	2	μὲν	postag	d--------	g--------
0085-005	1098-1099	4	σοῦ	postag	p2s---cg-	p-s----g-	y
0085-005	1099	3	οὔτινας	postag	p-p---ma-	a-p---ma-
0085-005	1099	2	δ’	postag	d--------	g--------
0085-005	1100	5	ποτε	relation	ADV	AuxZ
0085-005	1100	5	ποτε	postag	d--------	g--------
0085-005	1101-1103	4	ἄχος	head	10	17
0085-005	1101-1103	11	κακὸν	head	4	17
0085-005	1101-1103	11	κακὸν	relation	APOS	OBJ_AP
0085-005	1101-1103	4	ἄχος	relation	OBJ	OBJ_AP
0085-005	1101-1103	5	μέγα	relation	ADV	AuxY
0085-005	1103-1104	2	δ’	postag	d--------	g--------
0085-005	1103-1104	2	δ’	relation	AuxY	COORD
0085-005	1103-1104	2	δ’	head	4	0
0085-005	1103-1104	4	ἀποστατεῖ	relation	PRED	PRED_CO
0085-005	1103-1104	4	ἀποστατεῖ	head	0	2
0085-005	1105	4	τῶν	postag	l-p---ng-	p-p---ng-
0085-005	1105	1	τούτων	postag	p-p---ng-	a-p---ng-
0085-005	1106	2	γὰρ	postag	d--------	g--------
0085-005	1106	2	δ’	postag	d--------	g--------
0085-005	1106	1	ἐκεῖνα	postag	p-p---na-	a-p---na-
0085-005	1107-1109	5	γὰρ	postag	d--------	g--------
0085-005	1107-1109	5	γὰρ	relation	AuxY	AuxX
0085-005	1107-1109	15	φράσω	relation	ExD	PRED_PA
0085-005	1110	2	γὰρ	postag	d--------	g--------
0085-005	1110	4	ἔσται	postag	v3sfim---	v3sfi----	y
0085-005	1110-1111	2	δὲ	head	1	0
0085-005	1110-1111	1	προτείνει	relation	PRED	PRED_CO
0085-005	1110-1111	1	προτείνει	head	0	2
0085-005	1110-1111	2	δὲ	postag	d--------	g--------
0085-005	1110-1111	2	δὲ	relation	AuxY	COORD
0085-005	1112-1113	2	γὰρ	postag	d--------	g--------
0085-005	1114	4	παπαῖ	head	9	5
0085-005	1114	4	παπαῖ	relation	ExD	AuxY
0085-005	1114	1	ἒ	relation	ExD	AuxY
0085-005	1114	1	ἒ	head	9	2
0085-005	1115	7	[0]	lemma	_	/
0085-005	1115	4	γ’	postag	d--------	g--------
0085-005	1115	4	γ’	relation	AuxZ	AuxY
0085-005	1115	5	ἅιδου	form	ἅιδου	Ἅιδου
0085-005	1115	3	τί	lemma	τίς	τις
0085-005	1116-1117	7	ξυναιτία	relation	APOS	SBJ_AP
0085-005	1116-1117	5	,	relation	AuxX	APOS
0085-005	1116-1117	10	[0]	lemma	_	/
0085-005	1116-1117	4	ξύνευνος	head	10	5
0085-005	1116-1117	4	ξύνευνος	relation	SBJ	SBJ_AP
0085-005	1116-1117	7	ξυναιτία	head	4	5
0085-005	1116-1117	5	,	head	0	10
0085-005	1116-1117	8	φόνου	relation	ADV	ATR
0085-005	1117-1118	5	κατολολυξάτω	relation	PRED	PRED_CO
0085-005	1117-1118	2	δ’	head	5	0
0085-005	1117-1118	2	δ’	relation	AuxY	COORD
0085-005	1117-1118	2	δ’	postag	d--------	g--------
0085-005	1117-1118	5	κατολολυξάτω	head	0	2
0085-005	1120	2	με	postag	p1s---ca-	p-s---ma-
0085-005	1121-1123	9	καιρία	relation	ADV	ATV
0085-005	1121-1123	10	πτώσιμος	relation	ADV	ATV
0085-005	1121-1123	2	δὲ	postag	d--------	g--------
0085-005	1121-1123	2	δὲ	relation	AuxY	COORD
0085-005	1121-1123	2	δὲ	head	4	0
0085-005	1121-1123	4	ἔδραμε	head	0	2
0085-005	1124	4	πέλει	head	0	2
0085-005	1124	2	δ’	postag	d--------	g--------
0085-005	1124	2	δ’	relation	AuxY	COORD
0085-005	1124	2	δ’	head	4	0
0085-005	1124	4	πέλει	relation	PRED	PRED_CO
0085-005	1125	4	ἰδοὺ	head	0	5
0085-005	1125	1	ἆ	relation	ExD	AuxY
